fecha,dia_semana,mes,anio,es_fin_semana,es_feriado,franja_horaria,hora_inicio,hora_fin,producto,categoria,cantidad_vendida,precio_unitario,total_venta,canal_venta,promocion_activa,tipo_promocion,descuento_pct,clima,temperatura,lluvia,personal_disponible,tiempo_preparacion_min,stock_disponible,porcentaje_delivery
2024-09-13,Viernes,9,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,27,16.0,432.0,Delivery,No,Ninguna,0,Nublado,21,0,4,12,57,53
2024-09-13,Viernes,9,2024,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,41,15.0,615.0,Web,No,Ninguna,0,Nublado,21,0,4,9,60,50
2024-09-14,Sábado,9,2024,1,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,18,12.0,194.4,Presencial,Sí,Descuento,10,Nublado,18,0,3,12,26,26
2024-09-14,Sábado,9,2024,1,0,Desayuno,7,11,Gaseosa,Bebidas,16,4.0,64.0,Presencial,No,Ninguna,0,Nublado,18,0,3,4,75,23
2024-09-14,Sábado,9,2024,1,0,Desayuno,7,11,Jugo Natural,Bebidas,15,6.0,90.0,Presencial,No,Ninguna,0,Nublado,18,0,3,3,30,24
2024-09-14,Sábado,9,2024,1,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,10,10.0,100.0,Presencial,No,Ninguna,0,Nublado,18,0,3,8,19,25
2024-09-14,Sábado,9,2024,1,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,12,11.0,105.6,Web,Sí,Descuento,20,Nublado,18,0,3,9,28,32
2024-09-14,Sábado,9,2024,1,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,31,10.0,310.0,Presencial,No,Ninguna,0,Nublado,18,0,4,14,45,48
2024-09-14,Sábado,9,2024,1,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,30,14.0,420.0,Presencial,No,Ninguna,0,Nublado,18,0,4,14,39,53
2024-09-14,Sábado,9,2024,1,0,Almuerzo,12,16,Pollo Broaster,Pollos,37,18.0,666.0,Presencial,No,Ninguna,0,Nublado,18,0,4,20,52,51
2024-09-14,Sábado,9,2024,1,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,43,15.0,645.0,Presencial,No,Ninguna,0,Nublado,18,0,4,10,76,35
2024-09-14,Sábado,9,2024,1,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,28,11.0,308.0,Delivery,No,Ninguna,0,Nublado,18,0,4,11,61,39
2024-09-14,Sábado,9,2024,1,0,Cena,18,22,Pollo Broaster,Pollos,29,18.0,522.0,Web,No,Ninguna,0,Nublado,18,0,5,19,59,55
2024-09-14,Sábado,9,2024,1,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,33,16.0,396.0,Presencial,Sí,Combo,25,Nublado,18,0,5,13,67,54
2024-09-14,Sábado,9,2024,1,0,Cena,18,22,Salchipapa Especial,Salchipapas,46,15.0,690.0,Delivery,No,Ninguna,0,Nublado,18,0,5,14,73,68
2024-09-14,Sábado,9,2024,1,0,Cena,18,22,Salchipapa Clásica,Salchipapas,28,10.0,280.0,Presencial,No,Ninguna,0,Nublado,18,0,5,15,48,61
2024-09-14,Sábado,9,2024,1,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,23,12.0,276.0,Delivery,No,Ninguna,0,Nublado,18,0,5,14,50,46
2024-09-15,Domingo,9,2024,1,0,Desayuno,7,11,Cheeseburger,Hamburguesas,11,14.0,154.0,Presencial,No,Ninguna,0,Soleado,26,0,5,10,21,20
2024-09-15,Domingo,9,2024,1,0,Desayuno,7,11,Hamburguesa BBQ,Hamburguesas,12,16.0,192.0,Presencial,No,Ninguna,0,Soleado,26,0,5,9,32,23
2024-09-15,Domingo,9,2024,1,0,Desayuno,7,11,Jugo Natural,Bebidas,15,6.0,90.0,Delivery,No,Ninguna,0,Soleado,26,0,5,4,74,33
2024-09-15,Domingo,9,2024,1,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,12,11.0,132.0,Presencial,No,Ninguna,0,Soleado,26,0,5,7,46,23
2024-09-15,Domingo,9,2024,1,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,14,10.0,140.0,Presencial,No,Ninguna,0,Soleado,26,0,5,14,35,25
2024-09-15,Domingo,9,2024,1,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,16,11.0,176.0,Delivery,No,Ninguna,0,Soleado,26,0,5,8,39,49
2024-09-15,Domingo,9,2024,1,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,25,14.0,350.0,Presencial,No,Ninguna,0,Soleado,26,0,5,8,50,36
2024-09-15,Domingo,9,2024,1,0,Almuerzo,12,16,Pollo Broaster,Pollos,52,18.0,702.0,Delivery,Sí,Combo,25,Soleado,26,0,5,18,63,34
2024-09-15,Domingo,9,2024,1,0,Cena,18,22,Salchipapa Especial,Salchipapas,33,15.0,495.0,Presencial,No,Ninguna,0,Soleado,26,0,5,12,61,64
2024-09-15,Domingo,9,2024,1,0,Cena,18,22,Gaseosa,Bebidas,37,4.0,148.0,Presencial,No,Ninguna,0,Soleado,26,0,5,2,64,68
2024-09-15,Domingo,9,2024,1,0,Cena,18,22,Pizza Personal,Pizzas,19,13.0,247.0,Presencial,No,Ninguna,0,Soleado,26,0,5,19,27,55
2024-09-15,Domingo,9,2024,1,0,Cena,18,22,Pollo Broaster,Pollos,39,18.0,702.0,Delivery,No,Ninguna,0,Soleado,26,0,5,17,47,55
2024-09-15,Domingo,9,2024,1,0,Cena,18,22,Cheeseburger,Hamburguesas,28,14.0,392.0,Delivery,No,Ninguna,0,Soleado,26,0,5,8,63,72
2024-09-16,Lunes,9,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,11,11.0,121.0,Presencial,No,Ninguna,0,Lluvioso,21,1,2,12,41,30
2024-09-16,Lunes,9,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,10,6.0,60.0,Delivery,No,Ninguna,0,Lluvioso,21,1,2,2,33,24
2024-09-16,Lunes,9,2024,0,0,Desayuno,7,11,Alitas BBQ,Pollos,10,20.0,200.0,Delivery,No,Ninguna,0,Lluvioso,21,1,2,15,26,35
2024-09-16,Lunes,9,2024,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,30,15.0,360.0,Delivery,Sí,Combo,20,Lluvioso,21,1,4,9,37,62
2024-09-16,Lunes,9,2024,0,0,Almuerzo,12,16,Gaseosa,Bebidas,34,4.0,136.0,Web,No,Ninguna,0,Lluvioso,21,1,4,3,52,44
2024-09-16,Lunes,9,2024,0,0,Almuerzo,12,16,Alitas BBQ,Pollos,22,20.0,440.0,Web,No,Ninguna,0,Lluvioso,21,1,4,15,53,54
2024-09-16,Lunes,9,2024,0,0,Almuerzo,12,16,Pizza Personal,Pizzas,14,13.0,182.0,Delivery,No,Ninguna,0,Lluvioso,21,1,4,23,49,46
2024-09-16,Lunes,9,2024,0,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,15,11.0,165.0,Presencial,No,Ninguna,0,Lluvioso,21,1,4,9,21,47
2024-09-16,Lunes,9,2024,0,0,Almuerzo,12,16,Pizza Familiar,Pizzas,15,32.0,480.0,Presencial,No,Ninguna,0,Lluvioso,21,1,4,22,40,49
2024-09-16,Lunes,9,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,19,16.0,304.0,Delivery,No,Ninguna,0,Lluvioso,21,1,4,10,30,54
2024-09-16,Lunes,9,2024,0,0,Cena,18,22,Pizza Personal,Pizzas,11,13.0,143.0,Presencial,No,Ninguna,0,Lluvioso,21,1,4,15,41,63
2024-09-16,Lunes,9,2024,0,0,Cena,18,22,Alitas BBQ,Pollos,18,20.0,324.0,Delivery,Sí,Descuento,10,Lluvioso,21,1,4,17,33,59
2024-09-16,Lunes,9,2024,0,0,Cena,18,22,Gaseosa,Bebidas,21,4.0,84.0,Delivery,No,Ninguna,0,Lluvioso,21,1,4,3,79,73
2024-09-16,Lunes,9,2024,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,18,15.0,270.0,Delivery,No,Ninguna,0,Lluvioso,21,1,4,15,27,74
2024-09-17,Martes,9,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,10,12.0,120.0,Presencial,No,Ninguna,0,Nublado,21,0,4,11,44,25
2024-09-17,Martes,9,2024,0,0,Desayuno,7,11,Cheeseburger,Hamburguesas,7,14.0,98.0,Presencial,No,Ninguna,0,Nublado,21,0,4,9,37,12
2024-09-17,Martes,9,2024,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,9,10.0,90.0,Presencial,No,Ninguna,0,Nublado,21,0,4,10,15,12
2024-09-17,Martes,9,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,8,6.0,48.0,Presencial,No,Ninguna,0,Nublado,21,0,4,4,43,25
2024-09-17,Martes,9,2024,0,0,Almuerzo,12,16,Gaseosa,Bebidas,37,4.0,148.0,Presencial,No,Ninguna,0,Nublado,21,0,7,2,83,32
2024-09-17,Martes,9,2024,0,0,Almuerzo,12,16,Jugo Natural,Bebidas,27,6.0,162.0,Delivery,No,Ninguna,0,Nublado,21,0,7,2,57,43
2024-09-17,Martes,9,2024,0,0,Almuerzo,12,16,Alitas BBQ,Pollos,20,20.0,400.0,Presencial,No,Ninguna,0,Nublado,21,0,7,17,44,28
2024-09-17,Martes,9,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,26,18.0,468.0,Presencial,No,Ninguna,0,Nublado,21,0,7,14,32,43
2024-09-17,Martes,9,2024,0,0,Cena,18,22,Pollo Broaster,Pollos,23,18.0,414.0,Delivery,No,Ninguna,0,Nublado,21,0,5,18,56,61
2024-09-17,Martes,9,2024,0,0,Cena,18,22,Alitas BBQ,Pollos,14,20.0,280.0,Web,No,Ninguna,0,Nublado,21,0,5,19,36,44
2024-09-17,Martes,9,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,20,16.0,320.0,Presencial,No,Ninguna,0,Nublado,21,0,5,13,36,45
2024-09-17,Martes,9,2024,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,20,15.0,300.0,Presencial,No,Ninguna,0,Nublado,21,0,5,8,39,64
2024-09-18,Miércoles,9,2024,0,0,Desayuno,7,11,Cheeseburger,Hamburguesas,12,14.0,168.0,Delivery,No,Ninguna,0,Lluvioso,20,1,4,8,40,35
2024-09-18,Miércoles,9,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,9,6.0,48.6,Delivery,Sí,Descuento,10,Lluvioso,20,1,4,2,31,36
2024-09-18,Miércoles,9,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,11,12.0,132.0,Presencial,No,Ninguna,0,Lluvioso,20,1,4,12,38,35
2024-09-18,Miércoles,9,2024,0,0,Desayuno,7,11,Gaseosa,Bebidas,18,4.0,64.8,Presencial,Sí,Descuento,10,Lluvioso,20,1,4,4,50,30
2024-09-18,Miércoles,9,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,8,11.0,88.0,Delivery,No,Ninguna,0,Lluvioso,20,1,4,10,30,35
2024-09-18,Miércoles,9,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,34,18.0,612.0,Presencial,No,Ninguna,0,Lluvioso,20,1,7,16,60,45
2024-09-18,Miércoles,9,2024,0,0,Almuerzo,12,16,Pizza Personal,Pizzas,17,13.0,221.0,Presencial,No,Ninguna,0,Lluvioso,20,1,7,21,46,42
2024-09-18,Miércoles,9,2024,0,0,Almuerzo,12,16,Pizza Familiar,Pizzas,9,32.0,288.0,Delivery,No,Ninguna,0,Lluvioso,20,1,7,25,15,61
2024-09-18,Miércoles,9,2024,0,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,30,10.0,300.0,Delivery,No,Ninguna,0,Lluvioso,20,1,7,9,60,55
2024-09-18,Miércoles,9,2024,0,0,Cena,18,22,Gaseosa,Bebidas,35,4.0,140.0,Delivery,No,Ninguna,0,Lluvioso,20,1,5,5,68,70
2024-09-18,Miércoles,9,2024,0,0,Cena,18,22,Salchipapa Clásica,Salchipapas,23,10.0,230.0,Web,No,Ninguna,0,Lluvioso,20,1,5,9,33,58
2024-09-18,Miércoles,9,2024,0,0,Cena,18,22,Alitas BBQ,Pollos,20,20.0,400.0,Web,No,Ninguna,0,Lluvioso,20,1,5,16,32,70
2024-09-18,Miércoles,9,2024,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,28,15.0,420.0,Delivery,No,Ninguna,0,Lluvioso,20,1,5,14,58,68
2024-09-19,Jueves,9,2024,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,10,10.0,100.0,Presencial,No,Ninguna,0,Nublado,20,0,2,9,17,20
2024-09-19,Jueves,9,2024,0,0,Desayuno,7,11,Salchipapa Especial,Salchipapas,8,15.0,120.0,Presencial,No,Ninguna,0,Nublado,20,0,2,8,33,18
2024-09-19,Jueves,9,2024,0,0,Desayuno,7,11,Gaseosa,Bebidas,16,4.0,64.0,Presencial,No,Ninguna,0,Nublado,20,0,2,2,54,22
2024-09-19,Jueves,9,2024,0,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,26,12.0,312.0,Delivery,No,Ninguna,0,Nublado,20,0,7,10,52,32
2024-09-19,Jueves,9,2024,0,0,Almuerzo,12,16,Pizza Familiar,Pizzas,17,32.0,544.0,Presencial,No,Ninguna,0,Nublado,20,0,7,25,32,38
2024-09-19,Jueves,9,2024,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,29,15.0,435.0,Delivery,No,Ninguna,0,Nublado,20,0,7,10,47,44
2024-09-19,Jueves,9,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,39,18.0,702.0,Presencial,No,Ninguna,0,Nublado,20,0,7,15,58,27
2024-09-19,Jueves,9,2024,0,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,15,11.0,165.0,Presencial,No,Ninguna,0,Nublado,20,0,7,11,40,35
2024-09-19,Jueves,9,2024,0,0,Almuerzo,12,16,Alitas BBQ,Pollos,19,20.0,380.0,Presencial,No,Ninguna,0,Nublado,20,0,7,16,54,26
2024-09-19,Jueves,9,2024,0,0,Cena,18,22,Pizza Personal,Pizzas,19,13.0,247.0,Delivery,No,Ninguna,0,Nublado,20,0,6,25,29,51
2024-09-19,Jueves,9,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,23,16.0,368.0,Presencial,No,Ninguna,0,Nublado,20,0,6,8,55,40
2024-09-19,Jueves,9,2024,0,0,Cena,18,22,Alitas BBQ,Pollos,24,20.0,480.0,Delivery,No,Ninguna,0,Nublado,20,0,6,19,54,61
2024-09-20,Viernes,9,2024,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,14,10.0,140.0,Presencial,No,Ninguna,0,Nublado,20,0,3,12,44,18
2024-09-20,Viernes,9,2024,0,0,Desayuno,7,11,Pollo Broaster,Pollos,15,18.0,270.0,Presencial,No,Ninguna,0,Nublado,20,0,3,18,20,11
2024-09-20,Viernes,9,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,11,6.0,66.0,Presencial,No,Ninguna,0,Nublado,20,0,3,5,49,14
2024-09-20,Viernes,9,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,11,11.0,121.0,Presencial,No,Ninguna,0,Nublado,20,0,3,12,33,16
2024-09-20,Viernes,9,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,12,12.0,144.0,Presencial,No,Ninguna,0,Nublado,20,0,3,9,20,19
2024-09-20,Viernes,9,2024,0,0,Almuerzo,12,16,Pizza Personal,Pizzas,22,13.0,286.0,Delivery,No,Ninguna,0,Nublado,20,0,6,21,28,36
2024-09-20,Viernes,9,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,43,18.0,774.0,Web,No,Ninguna,0,Nublado,20,0,6,16,62,44
2024-09-20,Viernes,9,2024,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,41,15.0,461.25,Delivery,Sí,2x1,25,Nublado,20,0,6,14,70,33
2024-09-20,Viernes,9,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,21,16.0,336.0,Delivery,No,Ninguna,0,Nublado,20,0,8,10,56,61
2024-09-20,Viernes,9,2024,0,0,Cena,18,22,Pizza Familiar,Pizzas,18,32.0,460.8,Web,Sí,2x1,20,Nublado,20,0,8,22,41,51
2024-09-20,Viernes,9,2024,0,0,Cena,18,22,Cheeseburger,Hamburguesas,16,14.0,224.0,Delivery,No,Ninguna,0,Nublado,20,0,8,10,43,58
2024-09-21,Sábado,9,2024,1,0,Desayuno,7,11,Gaseosa,Bebidas,21,4.0,84.0,Presencial,No,Ninguna,0,Nublado,24,0,3,2,69,28
2024-09-21,Sábado,9,2024,1,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,13,11.0,143.0,Presencial,No,Ninguna,0,Nublado,24,0,3,11,47,23
2024-09-21,Sábado,9,2024,1,0,Desayuno,7,11,Cheeseburger,Hamburguesas,14,14.0,147.0,Delivery,Sí,Combo,25,Nublado,24,0,3,8,27,37
2024-09-21,Sábado,9,2024,1,0,Desayuno,7,11,Jugo Natural,Bebidas,11,6.0,66.0,Presencial,No,Ninguna,0,Nublado,24,0,3,5,40,28
2024-09-21,Sábado,9,2024,1,0,Almuerzo,12,16,Jugo Natural,Bebidas,25,6.0,120.0,Delivery,Sí,Descuento,20,Nublado,24,0,5,5,71,57
2024-09-21,Sábado,9,2024,1,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,18,11.0,198.0,Presencial,No,Ninguna,0,Nublado,24,0,5,7,52,38
2024-09-21,Sábado,9,2024,1,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,47,15.0,705.0,Presencial,No,Ninguna,0,Nublado,24,0,5,11,71,52
2024-09-21,Sábado,9,2024,1,0,Almuerzo,12,16,Pizza Personal,Pizzas,18,13.0,234.0,Presencial,No,Ninguna,0,Nublado,24,0,5,22,37,48
2024-09-21,Sábado,9,2024,1,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,29,16.0,464.0,Presencial,No,Ninguna,0,Nublado,24,0,5,13,50,33
2024-09-21,Sábado,9,2024,1,0,Cena,18,22,Cheeseburger,Hamburguesas,22,14.0,308.0,Web,No,Ninguna,0,Nublado,24,0,6,8,38,48
2024-09-21,Sábado,9,2024,1,0,Cena,18,22,Gaseosa,Bebidas,60,4.0,204.0,Presencial,Sí,2x1,15,Nublado,24,0,6,4,78,55
2024-09-21,Sábado,9,2024,1,0,Cena,18,22,Pollo Broaster,Pollos,34,18.0,612.0,Presencial,No,Ninguna,0,Nublado,24,0,6,15,42,56
2024-09-21,Sábado,9,2024,1,0,Cena,18,22,Pizza Personal,Pizzas,24,13.0,312.0,Web,No,Ninguna,0,Nublado,24,0,6,16,52,66
2024-09-22,Domingo,9,2024,1,0,Desayuno,7,11,Pizza Personal,Pizzas,9,13.0,117.0,Presencial,No,Ninguna,0,Nublado,20,0,5,24,15,18
2024-09-22,Domingo,9,2024,1,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,10,11.0,110.0,Presencial,No,Ninguna,0,Nublado,20,0,5,7,45,19
2024-09-22,Domingo,9,2024,1,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,15,12.0,180.0,Presencial,No,Ninguna,0,Nublado,20,0,5,10,38,24
2024-09-22,Domingo,9,2024,1,0,Almuerzo,12,16,Pollo Broaster,Pollos,61,18.0,988.2,Presencial,Sí,Combo,10,Nublado,20,0,8,12,91,39
2024-09-22,Domingo,9,2024,1,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,26,15.0,390.0,Presencial,No,Ninguna,0,Nublado,20,0,8,10,61,33
2024-09-22,Domingo,9,2024,1,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,33,12.0,396.0,Web,No,Ninguna,0,Nublado,20,0,8,11,58,37
2024-09-22,Domingo,9,2024,1,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,34,10.0,340.0,Presencial,No,Ninguna,0,Nublado,20,0,8,8,57,46
2024-09-22,Domingo,9,2024,1,0,Cena,18,22,Pizza Personal,Pizzas,20,13.0,260.0,Delivery,No,Ninguna,0,Nublado,20,0,7,17,41,59
2024-09-22,Domingo,9,2024,1,0,Cena,18,22,Pollo Broaster,Pollos,29,18.0,522.0,Delivery,No,Ninguna,0,Nublado,20,0,7,15,54,54
2024-09-22,Domingo,9,2024,1,0,Cena,18,22,Pizza Familiar,Pizzas,14,32.0,448.0,Delivery,No,Ninguna,0,Nublado,20,0,7,16,34,73
2024-09-22,Domingo,9,2024,1,0,Cena,18,22,Gaseosa,Bebidas,20,4.0,80.0,Presencial,No,Ninguna,0,Nublado,20,0,7,4,41,57
2024-09-23,Lunes,9,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,11,6.0,66.0,Presencial,No,Ninguna,0,Nublado,23,0,4,4,60,23
2024-09-23,Lunes,9,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,6,11.0,66.0,Presencial,No,Ninguna,0,Nublado,23,0,4,9,25,18
2024-09-23,Lunes,9,2024,0,0,Desayuno,7,11,Gaseosa,Bebidas,10,4.0,40.0,Presencial,No,Ninguna,0,Nublado,23,0,4,3,66,23
2024-09-23,Lunes,9,2024,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,8,10.0,80.0,Presencial,No,Ninguna,0,Nublado,23,0,4,10,21,20
2024-09-23,Lunes,9,2024,0,0,Desayuno,7,11,Hamburguesa BBQ,Hamburguesas,6,16.0,96.0,Presencial,No,Ninguna,0,Nublado,23,0,4,12,27,13
2024-09-23,Lunes,9,2024,0,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,14,11.0,154.0,Delivery,No,Ninguna,0,Nublado,23,0,4,12,35,40
2024-09-23,Lunes,9,2024,0,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,25,12.0,300.0,Presencial,No,Ninguna,0,Nublado,23,0,4,10,42,36
2024-09-23,Lunes,9,2024,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,20,15.0,300.0,Web,No,Ninguna,0,Nublado,23,0,4,8,42,30
2024-09-23,Lunes,9,2024,0,0,Almuerzo,12,16,Jugo Natural,Bebidas,23,6.0,138.0,Delivery,No,Ninguna,0,Nublado,23,0,4,2,61,39
2024-09-23,Lunes,9,2024,0,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,21,16.0,336.0,Presencial,No,Ninguna,0,Nublado,23,0,4,8,44,34
2024-09-23,Lunes,9,2024,0,0,Almuerzo,12,16,Gaseosa,Bebidas,28,4.0,112.0,Delivery,No,Ninguna,0,Nublado,23,0,4,3,69,25
2024-09-23,Lunes,9,2024,0,0,Cena,18,22,Pizza Familiar,Pizzas,9,32.0,288.0,Delivery,No,Ninguna,0,Nublado,23,0,5,20,27,52
2024-09-23,Lunes,9,2024,0,0,Cena,18,22,Jugo Natural,Bebidas,22,6.0,132.0,Presencial,No,Ninguna,0,Nublado,23,0,5,5,65,57
2024-09-23,Lunes,9,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,18,16.0,288.0,Delivery,No,Ninguna,0,Nublado,23,0,5,8,38,40
2024-09-23,Lunes,9,2024,0,0,Cena,18,22,Salchipapa Clásica,Salchipapas,15,10.0,150.0,Presencial,No,Ninguna,0,Nublado,23,0,5,15,21,52
2024-09-23,Lunes,9,2024,0,0,Cena,18,22,Alitas BBQ,Pollos,19,20.0,380.0,Delivery,No,Ninguna,0,Nublado,23,0,5,19,33,65
2024-09-24,Martes,9,2024,0,0,Desayuno,7,11,Gaseosa,Bebidas,12,4.0,48.0,Presencial,No,Ninguna,0,Lluvioso,18,1,3,5,72,40
2024-09-24,Martes,9,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,7,11.0,77.0,Delivery,No,Ninguna,0,Lluvioso,18,1,3,10,25,29
2024-09-24,Martes,9,2024,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,10,10.0,100.0,Delivery,No,Ninguna,0,Lluvioso,18,1,3,12,20,28
2024-09-24,Martes,9,2024,0,0,Desayuno,7,11,Pollo Broaster,Pollos,10,18.0,180.0,Delivery,No,Ninguna,0,Lluvioso,18,1,3,20,31,34
2024-09-24,Martes,9,2024,0,0,Almuerzo,12,16,Gaseosa,Bebidas,43,4.0,172.0,Web,No,Ninguna,0,Lluvioso,18,1,5,3,65,51
2024-09-24,Martes,9,2024,0,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,22,14.0,308.0,Delivery,No,Ninguna,0,Lluvioso,18,1,5,9,48,35
2024-09-24,Martes,9,2024,0,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,14,16.0,224.0,Web,No,Ninguna,0,Lluvioso,18,1,5,11,33,48
2024-09-24,Martes,9,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,37,18.0,666.0,Delivery,No,Ninguna,0,Lluvioso,18,1,5,19,62,51
2024-09-24,Martes,9,2024,0,0,Cena,18,22,Alitas BBQ,Pollos,17,20.0,340.0,Web,No,Ninguna,0,Lluvioso,18,1,4,18,37,72
2024-09-24,Martes,9,2024,0,0,Cena,18,22,Pollo Broaster,Pollos,27,18.0,486.0,Web,No,Ninguna,0,Lluvioso,18,1,4,19,55,78
2024-09-24,Martes,9,2024,0,0,Cena,18,22,Gaseosa,Bebidas,29,4.0,116.0,Delivery,No,Ninguna,0,Lluvioso,18,1,4,3,44,66
2024-09-24,Martes,9,2024,0,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,19,12.0,228.0,Web,No,Ninguna,0,Lluvioso,18,1,4,10,52,78
2024-09-24,Martes,9,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,12,16.0,192.0,Delivery,No,Ninguna,0,Lluvioso,18,1,4,12,33,56
2024-09-25,Miércoles,9,2024,0,0,Desayuno,7,11,Gaseosa,Bebidas,17,4.0,54.4,Delivery,Sí,Combo,20,Nublado,19,0,2,5,75,16
2024-09-25,Miércoles,9,2024,0,0,Desayuno,7,11,Pizza Familiar,Pizzas,6,32.0,192.0,Presencial,No,Ninguna,0,Nublado,19,0,2,21,17,11
2024-09-25,Miércoles,9,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,10,6.0,60.0,Presencial,No,Ninguna,0,Nublado,19,0,2,2,37,17
2024-09-25,Miércoles,9,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,12,11.0,112.2,Presencial,Sí,2x1,15,Nublado,19,0,2,11,17,25
2024-09-25,Miércoles,9,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,10,12.0,120.0,Presencial,No,Ninguna,0,Nublado,19,0,2,10,26,18
2024-09-25,Miércoles,9,2024,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,23,15.0,258.75,Presencial,Sí,Combo,25,Nublado,19,0,6,11,48,37
2024-09-25,Miércoles,9,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,26,18.0,468.0,Delivery,No,Ninguna,0,Nublado,19,0,6,15,56,27
2024-09-25,Miércoles,9,2024,0,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,27,10.0,270.0,Presencial,No,Ninguna,0,Nublado,19,0,6,12,34,43
2024-09-25,Miércoles,9,2024,0,0,Cena,18,22,Gaseosa,Bebidas,31,4.0,124.0,Delivery,No,Ninguna,0,Nublado,19,0,4,5,54,59
2024-09-25,Miércoles,9,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,16,16.0,256.0,Web,No,Ninguna,0,Nublado,19,0,4,13,51,53
