fecha,dia_semana,mes,anio,es_fin_semana,es_feriado,franja_horaria,hora_inicio,hora_fin,total_pedidos_franja,total_venta_franja,producto_lider,categoria_lider,canal_predominante,promocion_activa,clima,temperatura,lluvia,porcentaje_delivery,personal_disponible,nivel_demanda
2024-09-25,Miércoles,9,2024,0,0,Cena,18,22,82,842.0,Gaseosa,Bebidas,Delivery,No,Nublado,19.0,0,54.0,4,Demanda moderada
2024-09-25,Miércoles,9,2024,0,0,Desayuno,7,11,55,538.6,Gaseosa,Bebidas,Presencial,Sí,Nublado,19.0,0,17.4,2,Baja demanda
2024-09-26,Jueves,9,2024,0,0,Almuerzo,12,16,155,1736.6,Gaseosa,Bebidas,Delivery,Sí,Lluvioso,16.0,1,49.5,6,Alta demanda
2024-09-26,Jueves,9,2024,0,0,Cena,18,22,95,1110.4,Gaseosa,Bebidas,Delivery,Sí,Lluvioso,16.0,1,65.8,7,Demanda moderada
2024-09-26,Jueves,9,2024,0,0,Desayuno,7,11,40,345.4,Hamburguesa Clásica,Hamburguesas,Presencial,Sí,Lluvioso,16.0,1,34.0,2,Baja demanda
2024-09-27,Viernes,9,2024,0,0,Almuerzo,12,16,142,2180.0,Pollo Broaster,Pollos,Delivery,No,Nublado,23.0,0,35.6,6,Alta demanda
2024-09-27,Viernes,9,2024,0,0,Cena,18,22,147,1660.0,Gaseosa,Bebidas,Delivery,No,Nublado,23.0,0,50.8,7,Alta demanda
2024-09-27,Viernes,9,2024,0,0,Desayuno,7,11,49,463.6,Jugo Natural,Bebidas,Presencial,Sí,Nublado,23.0,0,17.8,3,Baja demanda
2024-09-28,Sábado,9,2024,1,0,Almuerzo,12,16,194,2209.4,Gaseosa,Bebidas,Presencial,Sí,Nublado,19.0,0,50.2,7,Demanda crítica
2024-09-28,Sábado,9,2024,1,0,Cena,18,22,164,1467.0,Gaseosa,Bebidas,Presencial,No,Nublado,19.0,0,62.8,8,Alta demanda
2024-09-28,Sábado,9,2024,1,0,Desayuno,7,11,71,731.0,Jugo Natural,Bebidas,Presencial,No,Nublado,19.0,0,25.2,5,Baja demanda
2024-09-29,Domingo,9,2024,1,0,Almuerzo,12,16,106,1508.0,Pollo Broaster,Pollos,Delivery,No,Nublado,23.0,0,45.7,6,Demanda moderada
2024-09-29,Domingo,9,2024,1,0,Cena,18,22,111,1084.5,Pollo Broaster,Pollos,Delivery,Sí,Nublado,23.0,0,56.8,5,Demanda moderada
2024-09-29,Domingo,9,2024,1,0,Desayuno,7,11,70,849.2,Gaseosa,Bebidas,Presencial,Sí,Nublado,23.0,0,24.8,3,Baja demanda
2024-09-30,Lunes,9,2024,0,0,Almuerzo,12,16,101,1166.0,Hamburguesa Clásica,Hamburguesas,Web,No,Lluvioso,22.0,1,46.2,5,Demanda moderada
2024-09-30,Lunes,9,2024,0,0,Cena,18,22,104,1728.0,Salchipapa Especial,Salchipapas,Presencial,Sí,Lluvioso,22.0,1,69.2,6,Demanda moderada
2024-09-30,Lunes,9,2024,0,0,Desayuno,7,11,37,404.0,Salchipapa Clásica,Salchipapas,Presencial,Sí,Lluvioso,22.0,1,31.5,3,Baja demanda
2024-10-01,Martes,10,2024,0,0,Almuerzo,12,16,110,1517.0,Salchipapa Especial,Salchipapas,Presencial,No,Soleado,25.0,0,32.8,4,Demanda moderada
2024-10-01,Martes,10,2024,0,0,Cena,18,22,76,1220.0,Hamburguesa Clásica,Hamburguesas,Delivery,Sí,Soleado,25.0,0,51.2,6,Baja demanda
2024-10-01,Martes,10,2024,0,0,Desayuno,7,11,56,490.25,Gaseosa,Bebidas,Presencial,Sí,Soleado,25.0,0,17.6,3,Baja demanda
2024-10-02,Miércoles,10,2024,0,0,Almuerzo,12,16,149,1535.0,Gaseosa,Bebidas,Presencial,No,Nublado,24.0,0,35.3,5,Alta demanda
2024-10-02,Miércoles,10,2024,0,0,Cena,18,22,110,1660.0,Salchipapa Especial,Salchipapas,Presencial,No,Nublado,24.0,0,49.8,5,Demanda moderada
2024-10-02,Miércoles,10,2024,0,0,Desayuno,7,11,53,404.8,Gaseosa,Bebidas,Presencial,Sí,Nublado,24.0,0,15.8,4,Baja demanda
2024-10-03,Jueves,10,2024,0,0,Almuerzo,12,16,139,1663.0,Gaseosa,Bebidas,Delivery,No,Lluvioso,17.0,1,50.4,7,Alta demanda
2024-10-03,Jueves,10,2024,0,0,Cena,18,22,112,1445.8,Gaseosa,Bebidas,Delivery,Sí,Lluvioso,17.0,1,73.4,6,Demanda moderada
2024-10-03,Jueves,10,2024,0,0,Desayuno,7,11,58,613.5,Gaseosa,Bebidas,Presencial,Sí,Lluvioso,17.0,1,40.2,4,Baja demanda
2024-10-04,Viernes,10,2024,0,0,Almuerzo,12,16,106,1275.8,Hamburguesa Clásica,Hamburguesas,Delivery,Sí,Soleado,28.0,0,37.3,7,Demanda moderada
2024-10-04,Viernes,10,2024,0,0,Cena,18,22,109,1448.8,Pollo Broaster,Pollos,Delivery,Sí,Soleado,28.0,0,46.2,5,Demanda moderada
2024-10-04,Viernes,10,2024,0,0,Desayuno,7,11,80,683.0,Gaseosa,Bebidas,Presencial,No,Soleado,28.0,0,19.3,2,Demanda moderada
2024-10-05,Sábado,10,2024,1,0,Almuerzo,12,16,147,1502.8,Gaseosa,Bebidas,Delivery,Sí,Nublado,20.0,0,42.2,4,Alta demanda
2024-10-05,Sábado,10,2024,1,0,Cena,18,22,91,956.4,Gaseosa,Bebidas,Web,Sí,Nublado,20.0,0,53.7,7,Demanda moderada
2024-10-05,Sábado,10,2024,1,0,Desayuno,7,11,48,456.2,Hamburguesa Clásica,Hamburguesas,Presencial,Sí,Nublado,20.0,0,24.8,3,Baja demanda
2024-10-06,Domingo,10,2024,1,0,Almuerzo,12,16,130,2151.0,Pollo Broaster,Pollos,Delivery,Sí,Nublado,18.0,0,47.8,8,Alta demanda
2024-10-06,Domingo,10,2024,1,0,Cena,18,22,86,1359.4,Salchipapa Especial,Salchipapas,Web,Sí,Nublado,18.0,0,63.0,5,Demanda moderada
2024-10-06,Domingo,10,2024,1,0,Desayuno,7,11,61,546.0,Gaseosa,Bebidas,Presencial,No,Nublado,18.0,0,26.0,4,Baja demanda
2024-10-07,Lunes,10,2024,0,0,Almuerzo,12,16,108,1205.5,Gaseosa,Bebidas,Delivery,Sí,Nublado,18.0,0,38.5,5,Demanda moderada
2024-10-07,Lunes,10,2024,0,0,Cena,18,22,84,1137.0,Pollo Broaster,Pollos,Delivery,No,Nublado,18.0,0,47.2,6,Demanda moderada
2024-10-07,Lunes,10,2024,0,0,Desayuno,7,11,31,327.5,Hamburguesa Clásica,Hamburguesas,Presencial,Sí,Nublado,18.0,0,22.2,2,Baja demanda
2024-10-08,Martes,10,2024,0,1,Almuerzo,12,16,150,1887.0,Gaseosa,Bebidas,Presencial,No,Soleado,29.0,0,32.2,7,Alta demanda
2024-10-08,Martes,10,2024,0,1,Cena,18,22,156,1820.25,Gaseosa,Bebidas,Web,Sí,Soleado,29.0,0,53.4,7,Alta demanda
2024-10-08,Martes,10,2024,0,1,Desayuno,7,11,43,347.0,Gaseosa,Bebidas,Delivery,No,Soleado,29.0,0,19.3,2,Baja demanda
2024-10-09,Miércoles,10,2024,0,0,Almuerzo,12,16,89,1602.0,Pollo Broaster,Pollos,Presencial,No,Soleado,27.0,0,33.2,7,Demanda moderada
2024-10-09,Miércoles,10,2024,0,0,Cena,18,22,123,1587.4,Gaseosa,Bebidas,Delivery,Sí,Soleado,27.0,0,52.4,5,Alta demanda
2024-10-09,Miércoles,10,2024,0,0,Desayuno,7,11,57,579.0,Hamburguesa Clásica,Hamburguesas,Presencial,Sí,Soleado,27.0,0,18.0,3,Baja demanda
2024-10-10,Jueves,10,2024,0,0,Almuerzo,12,16,89,979.0,Salchipapa Especial,Salchipapas,Delivery,No,Nublado,24.0,0,36.0,6,Demanda moderada
2024-10-10,Jueves,10,2024,0,0,Cena,18,22,122,1467.0,Gaseosa,Bebidas,Delivery,Sí,Nublado,24.0,0,57.2,7,Alta demanda
2024-10-10,Jueves,10,2024,0,0,Desayuno,7,11,45,395.0,Gaseosa,Bebidas,Presencial,Sí,Nublado,24.0,0,16.5,2,Baja demanda
2024-10-11,Viernes,10,2024,0,0,Almuerzo,12,16,126,1559.0,Alitas BBQ,Pollos,Presencial,Sí,Nublado,22.0,0,34.2,5,Alta demanda
2024-10-11,Viernes,10,2024,0,0,Cena,18,22,165,2127.4,Salchipapa Especial,Salchipapas,Delivery,Sí,Nublado,22.0,0,52.2,8,Alta demanda
2024-10-11,Viernes,10,2024,0,0,Desayuno,7,11,57,427.0,Gaseosa,Bebidas,Presencial,Sí,Nublado,22.0,0,19.2,2,Baja demanda
2024-10-12,Sábado,10,2024,1,0,Almuerzo,12,16,113,1309.0,Hamburguesa Clásica,Hamburguesas,Delivery,No,Nublado,23.0,0,44.2,5,Demanda moderada
2024-10-12,Sábado,10,2024,1,0,Cena,18,22,136,1342.0,Gaseosa,Bebidas,Delivery,No,Nublado,23.0,0,60.4,7,Alta demanda
2024-10-12,Sábado,10,2024,1,0,Desayuno,7,11,74,774.0,Gaseosa,Bebidas,Presencial,No,Nublado,23.0,0,24.2,4,Baja demanda
2024-10-13,Domingo,10,2024,1,0,Almuerzo,12,16,95,1371.0,Salchipapa Especial,Salchipapas,Presencial,Sí,Nublado,22.0,0,41.3,7,Demanda moderada
2024-10-13,Domingo,10,2024,1,0,Cena,18,22,91,1600.0,Salchipapa Especial,Salchipapas,Delivery,Sí,Nublado,22.0,0,59.5,5,Demanda moderada
2024-10-13,Domingo,10,2024,1,0,Desayuno,7,11,77,758.4,Gaseosa,Bebidas,Presencial,Sí,Nublado,22.0,0,25.8,3,Baja demanda
2024-10-14,Lunes,10,2024,0,0,Almuerzo,12,16,86,1334.0,Pollo Broaster,Pollos,Delivery,No,Soleado,30.0,0,32.2,4,Demanda moderada
2024-10-14,Lunes,10,2024,0,0,Cena,18,22,90,1244.0,Gaseosa,Bebidas,Delivery,No,Soleado,30.0,0,51.4,6,Demanda moderada
2024-10-14,Lunes,10,2024,0,0,Desayuno,7,11,55,519.6,Jugo Natural,Bebidas,Presencial,Sí,Soleado,30.0,0,16.5,2,Baja demanda
2024-10-15,Martes,10,2024,0,0,Almuerzo,12,16,107,1562.0,Pollo Broaster,Pollos,Web,No,Soleado,26.0,0,32.4,5,Demanda moderada
2024-10-15,Martes,10,2024,0,0,Cena,18,22,131,2126.0,Hamburguesa Clásica,Hamburguesas,Delivery,No,Soleado,26.0,0,50.2,7,Alta demanda
2024-10-15,Martes,10,2024,0,0,Desayuno,7,11,38,371.0,Gaseosa,Bebidas,Presencial,No,Soleado,26.0,0,16.4,3,Baja demanda
2024-10-16,Miércoles,10,2024,0,0,Almuerzo,12,16,64,825.0,Hamburguesa Clásica,Hamburguesas,Presencial,No,Soleado,25.0,0,32.0,6,Baja demanda
2024-10-16,Miércoles,10,2024,0,0,Cena,18,22,135,1679.0,Pollo Broaster,Pollos,Web,Sí,Soleado,25.0,0,54.2,6,Alta demanda
2024-10-16,Miércoles,10,2024,0,0,Desayuno,7,11,59,635.2,Gaseosa,Bebidas,Presencial,Sí,Soleado,25.0,0,19.4,4,Baja demanda
2024-10-17,Jueves,10,2024,0,0,Almuerzo,12,16,146,1659.5,Pollo Broaster,Pollos,Delivery,Sí,Nublado,19.0,0,28.4,6,Alta demanda
2024-10-17,Jueves,10,2024,0,0,Cena,18,22,146,1829.6,Pollo Broaster,Pollos,Web,Sí,Nublado,19.0,0,54.0,8,Alta demanda
2024-10-17,Jueves,10,2024,0,0,Desayuno,7,11,46,517.0,Gaseosa,Bebidas,Presencial,No,Nublado,19.0,0,14.8,3,Baja demanda
2024-10-18,Viernes,10,2024,0,0,Almuerzo,12,16,116,1727.6,Alitas BBQ,Pollos,Web,Sí,Lluvioso,17.0,1,49.8,6,Demanda moderada
2024-10-18,Viernes,10,2024,0,0,Cena,18,22,184,1918.8,Gaseosa,Bebidas,Delivery,Sí,Lluvioso,17.0,1,74.2,5,Demanda crítica
2024-10-18,Viernes,10,2024,0,0,Desayuno,7,11,60,692.0,Gaseosa,Bebidas,Presencial,No,Lluvioso,17.0,1,33.2,2,Baja demanda
2024-10-19,Sábado,10,2024,1,0,Almuerzo,12,16,123,1680.0,Hamburguesa Clásica,Hamburguesas,Presencial,No,Nublado,24.0,0,40.7,7,Alta demanda
2024-10-19,Sábado,10,2024,1,0,Cena,18,22,108,1251.4,Salchipapa Especial,Salchipapas,Delivery,Sí,Nublado,24.0,0,62.7,8,Demanda moderada
2024-10-19,Sábado,10,2024,1,0,Desayuno,7,11,62,538.2,Gaseosa,Bebidas,Presencial,Sí,Nublado,24.0,0,23.8,3,Baja demanda
2024-10-20,Domingo,10,2024,1,0,Almuerzo,12,16,180,2288.0,Pollo Broaster,Pollos,Presencial,No,Soleado,30.0,0,45.4,6,Demanda crítica
2024-10-20,Domingo,10,2024,1,0,Cena,18,22,110,1056.0,Gaseosa,Bebidas,Delivery,Sí,Soleado,30.0,0,66.0,9,Demanda moderada
2024-10-20,Domingo,10,2024,1,0,Desayuno,7,11,56,747.0,Hamburguesa Clásica,Hamburguesas,Presencial,Sí,Soleado,30.0,0,28.0,2,Baja demanda
2024-10-21,Lunes,10,2024,0,0,Almuerzo,12,16,127,1434.0,Pollo Broaster,Pollos,Presencial,No,Nublado,24.0,0,35.2,7,Alta demanda
2024-10-21,Lunes,10,2024,0,0,Cena,18,22,97,1210.8,Gaseosa,Bebidas,Presencial,Sí,Nublado,24.0,0,53.6,4,Demanda moderada
2024-10-21,Lunes,10,2024,0,0,Desayuno,7,11,29,250.0,Gaseosa,Bebidas,Presencial,No,Nublado,24.0,0,19.8,4,Baja demanda
2024-10-22,Martes,10,2024,0,0,Almuerzo,12,16,91,1084.0,Gaseosa,Bebidas,Presencial,No,Nublado,24.0,0,35.0,5,Demanda moderada
2024-10-22,Martes,10,2024,0,0,Cena,18,22,85,1180.0,Pollo Broaster,Pollos,Delivery,No,Nublado,24.0,0,51.5,7,Demanda moderada
2024-10-22,Martes,10,2024,0,0,Desayuno,7,11,38,261.0,Gaseosa,Bebidas,Presencial,No,Nublado,24.0,0,18.5,3,Baja demanda
2024-10-23,Miércoles,10,2024,0,0,Almuerzo,12,16,140,1664.2,Gaseosa,Bebidas,Delivery,Sí,Nublado,20.0,0,37.2,6,Alta demanda
2024-10-23,Miércoles,10,2024,0,0,Cena,18,22,82,1011.2,Jugo Natural,Bebidas,Presencial,Sí,Nublado,20.0,0,52.8,4,Demanda moderada
2024-10-23,Miércoles,10,2024,0,0,Desayuno,7,11,47,644.0,Salchipapa Especial,Salchipapas,Presencial,No,Nublado,20.0,0,17.4,4,Baja demanda
2024-10-24,Jueves,10,2024,0,0,Almuerzo,12,16,158,1510.6,Gaseosa,Bebidas,Presencial,Sí,Soleado,27.0,0,41.4,5,Alta demanda
2024-10-24,Jueves,10,2024,0,0,Cena,18,22,102,1337.0,Salchipapa Especial,Salchipapas,Delivery,No,Soleado,27.0,0,53.0,7,Demanda moderada
2024-10-24,Jueves,10,2024,0,0,Desayuno,7,11,46,580.0,Hamburguesa Clásica,Hamburguesas,Presencial,No,Soleado,27.0,0,19.0,2,Baja demanda
2024-10-25,Viernes,10,2024,0,0,Almuerzo,12,16,189,2187.0,Pollo Broaster,Pollos,Presencial,No,Soleado,31.0,0,36.5,7,Demanda crítica
2024-10-25,Viernes,10,2024,0,0,Cena,18,22,144,1343.0,Gaseosa,Bebidas,Delivery,Sí,Soleado,31.0,0,58.6,6,Alta demanda
2024-10-25,Viernes,10,2024,0,0,Desayuno,7,11,58,480.5,Jugo Natural,Bebidas,Presencial,Sí,Soleado,31.0,0,19.0,4,Baja demanda
2024-10-26,Sábado,10,2024,1,0,Almuerzo,12,16,143,1891.0,Salchipapa Especial,Salchipapas,Presencial,Sí,Soleado,31.0,0,38.8,6,Alta demanda
2024-10-26,Sábado,10,2024,1,0,Cena,18,22,214,2645.6,Pollo Broaster,Pollos,Presencial,Sí,Soleado,31.0,0,58.7,8,Demanda crítica
2024-10-26,Sábado,10,2024,1,0,Desayuno,7,11,50,388.6,Gaseosa,Bebidas,Presencial,Sí,Soleado,31.0,0,24.5,4,Baja demanda
2024-10-27,Domingo,10,2024,1,0,Almuerzo,12,16,129,1972.0,Pollo Broaster,Pollos,Delivery,No,Nublado,20.0,0,44.2,5,Alta demanda
2024-10-27,Domingo,10,2024,1,0,Cena,18,22,88,650.0,Gaseosa,Bebidas,Web,No,Nublado,20.0,0,62.0,7,Demanda moderada
2024-10-27,Domingo,10,2024,1,0,Desayuno,7,11,39,299.0,Gaseosa,Bebidas,Presencial,No,Nublado,20.0,0,24.3,3,Baja demanda
2024-10-28,Lunes,10,2024,0,0,Almuerzo,12,16,126,1324.0,Gaseosa,Bebidas,Presencial,No,Soleado,29.0,0,32.8,4,Alta demanda
2024-10-28,Lunes,10,2024,0,0,Cena,18,22,97,1381.0,Salchipapa Clásica,Salchipapas,Delivery,Sí,Soleado,29.0,0,54.5,7,Demanda moderada
2024-10-28,Lunes,10,2024,0,0,Desayuno,7,11,36,236.0,Gaseosa,Bebidas,Presencial,No,Soleado,29.0,0,19.3,2,Baja demanda
2024-10-29,Martes,10,2024,0,0,Almuerzo,12,16,128,1483.0,Gaseosa,Bebidas,Presencial,No,Lluvioso,22.0,1,48.8,4,Alta demanda
2024-10-29,Martes,10,2024,0,0,Cena,18,22,79,1123.0,Alitas BBQ,Pollos,Delivery,Sí,Lluvioso,22.0,1,65.0,6,Baja demanda
2024-10-29,Martes,10,2024,0,0,Desayuno,7,11,64,627.9,Gaseosa,Bebidas,Presencial,Sí,Lluvioso,22.0,1,35.5,4,Baja demanda
2024-10-30,Miércoles,10,2024,0,0,Almuerzo,12,16,163,1964.0,Pollo Broaster,Pollos,Presencial,Sí,Soleado,31.0,0,34.5,5,Alta demanda
2024-10-30,Miércoles,10,2024,0,0,Cena,18,22,108,1913.0,Pollo Broaster,Pollos,Delivery,No,Soleado,31.0,0,52.8,7,Demanda moderada
2024-10-30,Miércoles,10,2024,0,0,Desayuno,7,11,35,516.0,Pollo Broaster,Pollos,Presencial,No,Soleado,31.0,0,16.2,3,Baja demanda
2024-10-31,Jueves,10,2024,0,0,Almuerzo,12,16,118,1725.0,Salchipapa Especial,Salchipapas,Presencial,Sí,Nublado,21.0,0,39.6,6,Demanda moderada
2024-10-31,Jueves,10,2024,0,0,Cena,18,22,93,1680.8,Alitas BBQ,Pollos,Web,Sí,Nublado,21.0,0,49.8,8,Demanda moderada
2024-10-31,Jueves,10,2024,0,0,Desayuno,7,11,39,303.0,Gaseosa,Bebidas,Presencial,No,Nublado,21.0,0,15.5,4,Baja demanda
2024-11-01,Viernes,11,2024,0,1,Almuerzo,12,16,222,2828.0,Gaseosa,Bebidas,Delivery,No,Soleado,23.0,0,33.2,6,Demanda crítica
2024-11-01,Viernes,11,2024,0,1,Cena,18,22,149,1829.4,Pollo Broaster,Pollos,Delivery,Sí,Soleado,23.0,0,47.6,5,Alta demanda
2024-11-01,Viernes,11,2024,0,1,Desayuno,7,11,81,789.0,Gaseosa,Bebidas,Presencial,Sí,Soleado,23.0,0,13.8,4,Demanda moderada
2024-11-02,Sábado,11,2024,1,0,Almuerzo,12,16,87,1112.0,Jugo Natural,Bebidas,Delivery,No,Lluvioso,22.0,1,60.3,6,Demanda moderada
2024-11-02,Sábado,11,2024,1,0,Cena,18,22,229,2774.3,Pollo Broaster,Pollos,Delivery,Sí,Lluvioso,22.0,1,80.3,6,Demanda crítica
2024-11-02,Sábado,11,2024,1,0,Desayuno,7,11,82,622.6,Gaseosa,Bebidas,Presencial,Sí,Lluvioso,22.0,1,41.0,4,Demanda moderada
2024-11-03,Domingo,11,2024,1,0,Almuerzo,12,16,145,1526.0,Gaseosa,Bebidas,Presencial,Sí,Nublado,21.0,0,48.8,7,Alta demanda
2024-11-03,Domingo,11,2024,1,0,Cena,18,22,140,1835.0,Gaseosa,Bebidas,Delivery,No,Nublado,21.0,0,59.0,7,Alta demanda
2024-11-03,Domingo,11,2024,1,0,Desayuno,7,11,50,332.0,Gaseosa,Bebidas,Presencial,Sí,Nublado,21.0,0,30.7,4,Baja demanda
2024-11-04,Lunes,11,2024,0,0,Almuerzo,12,16,124,1827.2,Pollo Broaster,Pollos,Presencial,Sí,Nublado,20.0,0,33.8,5,Alta demanda
2024-11-04,Lunes,11,2024,0,0,Cena,18,22,92,847.0,Gaseosa,Bebidas,Delivery,No,Nublado,20.0,0,58.2,6,Demanda moderada
2024-11-04,Lunes,11,2024,0,0,Desayuno,7,11,45,460.0,Gaseosa,Bebidas,Presencial,No,Nublado,20.0,0,18.5,2,Baja demanda
2024-11-05,Martes,11,2024,0,0,Almuerzo,12,16,103,1159.0,Gaseosa,Bebidas,Presencial,No,Soleado,28.0,0,37.8,4,Demanda moderada
2024-11-05,Martes,11,2024,0,0,Cena,18,22,80,711.0,Gaseosa,Bebidas,Delivery,No,Soleado,28.0,0,50.8,5,Demanda moderada
2024-11-05,Martes,11,2024,0,0,Desayuno,7,11,59,535.0,Gaseosa,Bebidas,Presencial,No,Soleado,28.0,0,15.8,2,Baja demanda
2024-11-06,Miércoles,11,2024,0,0,Almuerzo,12,16,146,1630.0,Hamburguesa Clásica,Hamburguesas,Delivery,Sí,Lluvioso,20.0,1,54.6,7,Alta demanda
2024-11-06,Miércoles,11,2024,0,0,Cena,18,22,129,1844.0,Gaseosa,Bebidas,Delivery,Sí,Lluvioso,20.0,1,66.6,5,Alta demanda
2024-11-06,Miércoles,11,2024,0,0,Desayuno,7,11,54,532.0,Gaseosa,Bebidas,Delivery,No,Lluvioso,20.0,1,32.8,2,Baja demanda
2024-11-07,Jueves,11,2024,0,0,Almuerzo,12,16,90,1231.0,Salchipapa Especial,Salchipapas,Delivery,No,Nublado,23.0,0,39.5,6,Demanda moderada
2024-11-07,Jueves,11,2024,0,0,Cena,18,22,107,1353.0,Gaseosa,Bebidas,Presencial,No,Nublado,23.0,0,49.0,8,Demanda moderada
2024-11-07,Jueves,11,2024,0,0,Desayuno,7,11,70,850.0,Gaseosa,Bebidas,Presencial,No,Nublado,23.0,0,19.4,3,Baja demanda
2024-11-08,Viernes,11,2024,0,0,Almuerzo,12,16,179,1583.8,Gaseosa,Bebidas,Delivery,Sí,Lluvioso,20.0,1,56.2,5,Alta demanda
2024-11-08,Viernes,11,2024,0,0,Cena,18,22,113,1408.0,Salchipapa Especial,Salchipapas,Delivery,No,Lluvioso,20.0,1,68.0,5,Demanda moderada
2024-11-08,Viernes,11,2024,0,0,Desayuno,7,11,31,423.0,Sándwich de Pollo,Sándwiches,Delivery,No,Lluvioso,20.0,1,29.0,3,Baja demanda
2024-11-09,Sábado,11,2024,1,0,Almuerzo,12,16,110,959.0,Gaseosa,Bebidas,Delivery,No,Soleado,31.0,0,39.0,7,Demanda moderada
2024-11-09,Sábado,11,2024,1,0,Cena,18,22,153,2628.0,Pollo Broaster,Pollos,Web,Sí,Soleado,31.0,0,64.2,5,Alta demanda
2024-11-09,Sábado,11,2024,1,0,Desayuno,7,11,45,297.0,Gaseosa,Bebidas,Presencial,No,Soleado,31.0,0,21.0,3,Baja demanda
2024-11-10,Domingo,11,2024,1,0,Almuerzo,12,16,155,2209.7,Gaseosa,Bebidas,Delivery,Sí,Nublado,21.0,0,46.6,7,Alta demanda
2024-11-10,Domingo,11,2024,1,0,Cena,18,22,93,1413.0,Pollo Broaster,Pollos,Delivery,No,Nublado,21.0,0,62.0,5,Demanda moderada
2024-11-10,Domingo,11,2024,1,0,Desayuno,7,11,40,463.4,Salchipapa Clásica,Salchipapas,Presencial,Sí,Nublado,21.0,0,27.3,4,Baja demanda
2024-11-11,Lunes,11,2024,0,0,Almuerzo,12,16,54,782.0,Salchipapa Clásica,Salchipapas,Presencial,No,Nublado,20.0,0,30.7,7,Baja demanda
2024-11-11,Lunes,11,2024,0,0,Cena,18,22,106,1136.5,Gaseosa,Bebidas,Web,Sí,Nublado,20.0,0,55.5,5,Demanda moderada
2024-11-11,Lunes,11,2024,0,0,Desayuno,7,11,42,354.0,Gaseosa,Bebidas,Presencial,No,Nublado,20.0,0,17.5,2,Baja demanda
2024-11-12,Martes,11,2024,0,0,Almuerzo,12,16,125,2324.0,Pollo Broaster,Pollos,Delivery,No,Lluvioso,18.0,1,48.8,7,Alta demanda
2024-11-12,Martes,11,2024,0,0,Cena,18,22,119,1389.0,Gaseosa,Bebidas,Delivery,No,Lluvioso,18.0,1,65.2,4,Demanda moderada
2024-11-12,Martes,11,2024,0,0,Desayuno,7,11,34,313.0,Gaseosa,Bebidas,Delivery,No,Lluvioso,18.0,1,38.0,4,Baja demanda
2024-11-13,Miércoles,11,2024,0,0,Almuerzo,12,16,157,2141.0,Pollo Broaster,Pollos,Delivery,No,Nublado,24.0,0,31.2,4,Alta demanda
2024-11-13,Miércoles,11,2024,0,0,Cena,18,22,69,1193.7,Pollo Broaster,Pollos,Presencial,Sí,Nublado,24.0,0,55.2,4,Baja demanda
2024-11-13,Miércoles,11,2024,0,0,Desayuno,7,11,44,594.0,Pollo Broaster,Pollos,Presencial,No,Nublado,24.0,0,14.8,3,Baja demanda
2024-11-14,Jueves,11,2024,0,0,Almuerzo,12,16,97,1543.0,Alitas BBQ,Pollos,Presencial,No,Soleado,23.0,0,36.8,4,Demanda moderada
2024-11-14,Jueves,11,2024,0,0,Cena,18,22,142,1674.0,Pollo Broaster,Pollos,Delivery,Sí,Soleado,23.0,0,58.8,8,Alta demanda
2024-11-14,Jueves,11,2024,0,0,Desayuno,7,11,52,422.0,Gaseosa,Bebidas,Presencial,Sí,Soleado,23.0,0,16.6,3,Baja demanda
2024-11-15,Viernes,11,2024,0,0,Almuerzo,12,16,162,1953.0,Gaseosa,Bebidas,Delivery,No,Lluvioso,22.0,1,52.8,6,Alta demanda
2024-11-15,Viernes,11,2024,0,0,Cena,18,22,121,1563.2,Gaseosa,Bebidas,Web,Sí,Lluvioso,22.0,1,72.0,4,Alta demanda
2024-11-15,Viernes,11,2024,0,0,Desayuno,7,11,45,584.0,Pollo Broaster,Pollos,Web,No,Lluvioso,22.0,1,31.8,4,Baja demanda
2024-11-16,Sábado,11,2024,1,0,Almuerzo,12,16,105,892.0,Gaseosa,Bebidas,Delivery,No,Lluvioso,21.0,1,62.7,5,Demanda moderada
2024-11-16,Sábado,11,2024,1,0,Cena,18,22,144,1451.6,Gaseosa,Bebidas,Presencial,Sí,Lluvioso,21.0,1,71.0,5,Alta demanda
2024-11-16,Sábado,11,2024,1,0,Desayuno,7,11,60,470.0,Gaseosa,Bebidas,Presencial,No,Lluvioso,21.0,1,33.5,3,Baja demanda
2024-11-17,Domingo,11,2024,1,0,Almuerzo,12,16,172,2480.2,Pollo Broaster,Pollos,Delivery,Sí,Nublado,22.0,0,42.5,7,Alta demanda
2024-11-17,Domingo,11,2024,1,0,Cena,18,22,94,1239.2,Pollo Broaster,Pollos,Delivery,Sí,Nublado,22.0,0,61.3,6,Demanda moderada
2024-11-17,Domingo,11,2024,1,0,Desayuno,7,11,82,640.9,Gaseosa,Bebidas,Presencial,Sí,Nublado,22.0,0,30.4,4,Demanda moderada
2024-11-18,Lunes,11,2024,0,0,Almuerzo,12,16,105,1672.0,Pollo Broaster,Pollos,Delivery,Sí,Soleado,24.0,0,36.8,7,Demanda moderada
2024-11-18,Lunes,11,2024,0,0,Cena,18,22,125,1954.8,Pollo Broaster,Pollos,Delivery,Sí,Soleado,24.0,0,53.8,7,Alta demanda
2024-11-18,Lunes,11,2024,0,0,Desayuno,7,11,36,379.0,Hamburguesa Clásica,Hamburguesas,Presencial,No,Soleado,24.0,0,15.2,3,Baja demanda
